id,trial,view.angle,view.dist,fishtank,start.angle,hinge.length,hinge.z.pos,hinge.angle,response
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,105.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,78.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,80.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,82.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,84.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,86.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,88.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,90.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,92.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,94.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,96.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,96.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
